country,all,medicines,supplies,equipment,protective,year,type,order,Name-Original,Reporter,Code,Name,ISO-3A,iso3c,iso2c,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Peru,0.29600000000000004,0.3,0.3,0.28800000000000003,0.3,2019,tariff_bound,107.0,Peru,604,604,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,107.0,Peru,604,604,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Philippines,0.025,0.022000000000000002,0.034,0.004,0.071,2019,tariff_applied,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.003825268817204301,0.00017857142857142857,0.0025915032679738564,0.0,0.012939393939393938,2019,tariff_rta,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,475177100.0,36238793.0,178533907.0,70935734.0,189468666.0,2019,export,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.185,0.19,0.192,0.15,0.331,2019,tariff_bound,108.0,Philippines,608,608,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.76,0.552,0.703,1.0,0.625,2019,tariff_bcoverage,108.0,Philippines,608,608,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Qatar,0.027000000000000003,0.0,0.03,0.046,0.05,2019,tariff_applied,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,60855.135561,0.0,0.0,0.0,60855.135561,2019,export,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,0.099,0.0,0.092,0.15,0.16899999999999998,2019,tariff_bound,109.0,Qatar,634,634,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,109.0,Qatar,634,634,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Russian Federation,0.032,0.023,0.048,0.018000000000000002,0.047,2019,tariff_applied,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,0.007629675468600794,0.008255952380952381,0.017990196078431372,0.00025510204081632655,0.002514024390243914,2019,tariff_rta,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,1639986843.6,658870088.76,274507943.23,155640579.1,550968232.51,2019,export,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,0.065,0.037000000000000005,0.099,0.043,0.055,2019,tariff_bound,110.0,Russian Federation,643,643,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,110.0,Russian Federation,643,643,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Rwanda,0.024,0.0,0.027999999999999997,0.009000000000000001,0.138,2019,tariff_applied,,,,,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,0.9620000000000001,1.0,0.9490000000000001,1.0,0.8190000000000001,2019,tariff_bound,111.0,Rwanda,646,646,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,111.0,Rwanda,646,646,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Saint Kitts and Nevis,0.083,0.016,0.091,0.084,0.183,2019,tariff_applied,,,,,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,0.03518518518518519,0.010434782608695651,0.023055555555555555,0.008076923076923077,0.11962962962962964,2019,tariff_rta,,,,,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,0.7070000000000001,0.7,0.7170000000000001,0.7,0.7,2019,tariff_bound,112.0,Saint Kitts and Nevis,659,659,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,112.0,Saint Kitts and Nevis,659,659,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Lucia,0.063,0.038,0.042,0.07200000000000001,0.17,2019,tariff_applied,,,,,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,0.04448529411764705,0.011521739130434782,0.03864864864864865,0.008076923076923077,0.1437037037037037,2019,tariff_rta,,,,,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,0.521,0.5,0.532,0.5,0.581,2019,tariff_bound,113.0,Saint Lucia,662,662,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,113.0,Saint Lucia,662,662,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Vincent and the Grenadines,0.073,0.036000000000000004,0.055999999999999994,0.086,0.177,2019,tariff_applied,,,,,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,0.04007352941176471,0.011521739130434782,0.027837837837837838,0.008076923076923077,0.1362962962962963,2019,tariff_rta,,,,,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,0.521,0.5,0.532,0.5,0.581,2019,tariff_bound,114.0,Saint Vincent and the Grenadines,670,670,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,114.0,Saint Vincent and the Grenadines,670,670,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Samoa,0.061,0.0,0.066,0.08,0.10300000000000001,2019,tariff_applied,,,,,Samoa,WSM,WSM,WS,Samoa,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314
Samoa,0.158,0.109,0.162,0.174,0.191,2019,tariff_bound,115.0,Samoa,882,882,Samoa,WSM,WSM,WS,Samoa,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314
Samoa,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,115.0,Samoa,882,882,Samoa,WSM,WSM,WS,Samoa,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314
"Saudi Arabia, Kingdom of",0.040999999999999995,0.0,0.045,0.046,0.087,2019,tariff_applied,,,,,"Saudi Arabia, Kingdom of",SAU,SAU,SA,Saudi Arabia,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748
"Saudi Arabia, Kingdom of",842935893.940194,406168644.074902,62493225.744788,21827412.484618,352446611.63588595,2019,export,,,,,"Saudi Arabia, Kingdom of",SAU,SAU,SA,Saudi Arabia,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748
"Saudi Arabia, Kingdom of",0.045,0.0,0.051,0.053,0.083,2019,tariff_bound,117.0,"Saudi Arabia, Kingdom of",682,682,"Saudi Arabia, Kingdom of",SAU,SAU,SA,Saudi Arabia,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748
"Saudi Arabia, Kingdom of",1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,117.0,"Saudi Arabia, Kingdom of",682,682,"Saudi Arabia, Kingdom of",SAU,SAU,SA,Saudi Arabia,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748
Senegal,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,Senegal,SEN,SEN,SN,Senegal,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247
Senegal,25516323.07358,7031964.007277,1341470.249635,328092.586199,16814796.230469,2019,export,,,,,Senegal,SEN,SEN,SN,Senegal,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247
Senegal,0.298,0.29100000000000004,0.3,0.3,0.3,2019,tariff_bound,118.0,Senegal,686,686,Senegal,SEN,SEN,SN,Senegal,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247
Senegal,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,118.0,Senegal,686,686,Senegal,SEN,SEN,SN,Senegal,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247
Seychelles,0.002,0.0,0.0,0.0,0.019,2019,tariff_applied,,,,,Seychelles,SYC,SYC,SC,Seychelles,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309
Seychelles,0.000202020202020202,0.0,0.0,0.0,0.0011363636363636363,2019,tariff_rta,,,,,Seychelles,SYC,SYC,SC,Seychelles,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309
Seychelles,0.011000000000000001,0.0,0.012,0.004,0.054000000000000006,2019,tariff_bound,120.0,Seychelles,690,690,Seychelles,SYC,SYC,SC,Seychelles,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309
Seychelles,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,120.0,Seychelles,690,690,Seychelles,SYC,SYC,SC,Seychelles,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309
Sierra Leone,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,Sierra Leone,SLE,SLE,SL,Sierra Leone,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821
Sierra Leone,0.408,0.3,0.41200000000000003,0.444,0.5,2019,tariff_bound,121.0,Sierra Leone,694,694,Sierra Leone,SLE,SLE,SL,Sierra Leone,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821
Sierra Leone,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,121.0,Sierra Leone,694,694,Sierra Leone,SLE,SLE,SL,Sierra Leone,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821
Singapore,0.0,0.0,0.0,0.0,0.0,2019,tariff_applied,,,,,Singapore,SGP,SGP,SG,Singapore,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941
Singapore,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Singapore,SGP,SGP,SG,Singapore,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941
Singapore,18301301664.505,6854744213.05131,4036276056.54434,5676054915.88853,1734226479.0208702,2019,export,,,,,Singapore,SGP,SGP,SG,Singapore,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941
Singapore,0.32799999999999996,0.004,0.861,0.0,0.071,2019,tariff_bound,122.0,Singapore,702,702,Singapore,SGP,SGP,SG,Singapore,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941
Singapore,0.9309999999999999,1.0,0.887,1.0,0.75,2019,tariff_bcoverage,122.0,Singapore,702,702,Singapore,SGP,SGP,SG,Singapore,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941
Solomon Islands,0.16899999999999998,0.05,0.307,0.098,0.094,2019,tariff_applied,,,,,Solomon Islands,SLB,SLB,SB,Solomon Islands,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.949,-9.42676
Solomon Islands,0.711,0.1,0.691,1.0759999999999998,0.875,2019,tariff_bound,123.0,Solomon Islands,090,090,Solomon Islands,SLB,SLB,SB,Solomon Islands,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.949,-9.42676
Solomon Islands,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,123.0,Solomon Islands,090,090,Solomon Islands,SLB,SLB,SB,Solomon Islands,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.949,-9.42676
South Africa,0.027000000000000003,0.0,0.051,0.0,0.10800000000000001,2019,tariff_applied,,,,,South Africa,ZAF,ZAF,ZA,South Africa,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746
South Africa,0.01613939643014346,0.0,0.02192307692307692,0.0,0.02881511592893707,2019,tariff_rta,,,,,South Africa,ZAF,ZAF,ZA,South Africa,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746
South Africa,1164048170.00138,358175484.125671,279017211.298293,155430264.344627,371425210.23278403,2019,export,,,,,South Africa,ZAF,ZAF,ZA,South Africa,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746
South Africa,0.185,0.14400000000000002,0.32899999999999996,0.034,0.18100000000000002,2019,tariff_bound,124.0,South Africa,710,710,South Africa,ZAF,ZAF,ZA,South Africa,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746
South Africa,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,124.0,South Africa,710,710,South Africa,ZAF,ZAF,ZA,South Africa,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746
Sri Lanka,0.11,0.0,0.256,0.0,0.11199999999999999,2019,tariff_applied,,,,,Sri Lanka,LKA,LKA,LK,Sri Lanka,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148
Sri Lanka,0.011287128712871287,0.0,0.015263157894736843,0.0,0.029473684210526315,2019,tariff_rta,,,,,Sri Lanka,LKA,LKA,LK,Sri Lanka,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148
Sri Lanka,254532433.246152,3429461.532486,220420935.88363498,605994.8780660001,30076040.951964997,2019,export,,,,,Sri Lanka,LKA,LKA,LK,Sri Lanka,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148
Sri Lanka,0.084,0.05,0.2,0.05,0.175,2019,tariff_bound,125.0,Sri Lanka,144,144,Sri Lanka,LKA,LKA,LK,Sri Lanka,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148
Sri Lanka,0.375,0.875,0.19399999999999998,0.36,0.125,2019,tariff_bcoverage,125.0,Sri Lanka,144,144,Sri Lanka,LKA,LKA,LK,Sri Lanka,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148
Suriname,0.079,0.053,0.065,0.086,0.165,2019,tariff_applied,,,,,Suriname,SUR,SUR,SR,Suriname,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232
Suriname,0.029558823529411766,0.011521739130434782,0.027027027027027025,0.008076923076923077,0.08444444444444445,2019,tariff_rta,,,,,Suriname,SUR,SUR,SR,Suriname,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232
Suriname,0.131,0.0,0.175,0.2,0.225,2019,tariff_bound,127.0,Suriname,740,740,Suriname,SUR,SUR,SR,Suriname,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232
Suriname,0.525,0.875,0.19399999999999998,0.8,0.25,2019,tariff_bcoverage,127.0,Suriname,740,740,Suriname,SUR,SUR,SR,Suriname,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232
Switzerland,0.006999999999999999,0.0,0.008,0.0,0.052000000000000005,2019,tariff_applied,,,,,Switzerland,CHE,CHE,CH,Switzerland,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948
Switzerland,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Switzerland,CHE,CHE,CH,Switzerland,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948
Switzerland,89937624642.0041,79400587428.8316,4557804366.72248,4531492617.92946,1447740228.5206,2019,export,,,,,Switzerland,CHE,CHE,CH,Switzerland,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948
Switzerland,0.011000000000000001,0.0,0.019,0.0,0.032,2019,tariff_bound,128.0,Switzerland,756,756,Switzerland,CHE,CHE,CH,Switzerland,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948
Switzerland,0.998,1.0,1.0,1.0,0.975,2019,tariff_bcoverage,128.0,Switzerland,756,756,Switzerland,CHE,CHE,CH,Switzerland,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948
Chinese Taipei,0.013999999999999999,0.001,0.027000000000000003,0.001,0.044000000000000004,2019,tariff_applied,,,,,Chinese Taipei,CHT,TWN,,,,,,,,,
Chinese Taipei,9.67540816511317e-05,0.0002653061224489796,5.8956916099773246e-05,0.0,6.912442396313364e-05,2019,tariff_rta,,,,,Chinese Taipei,CHT,TWN,,,,,,,,,
Chinese Taipei,5031382588.4624405,528255900.04197,726587857.436382,838120160.434317,2938418670.54977,2019,export,,,,,Chinese Taipei,CHT,TWN,,,,,,,,,
Chinese Taipei,0.016,0.002,0.027999999999999997,0.0,0.045,2019,tariff_bound,129.0,Chinese Taipei,158,158,Chinese Taipei,CHT,TWN,,,,,,,,,
Chinese Taipei,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,129.0,Chinese Taipei,158,158,Chinese Taipei,CHT,TWN,,,,,,,,,
Tajikistan,0.17300000000000001,0.047,0.366,0.048,0.069,2019,tariff_applied,,,,,Tajikistan,TJK,TJK,TJ,Tajikistan,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,0.07200000000000001,0.040999999999999995,0.113,0.044000000000000004,0.059000000000000004,2019,tariff_bound,130.0,Tajikistan,762,762,Tajikistan,TJK,TJK,TJ,Tajikistan,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,130.0,Tajikistan,762,762,Tajikistan,TJK,TJK,TJ,Tajikistan,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tanzania,0.026000000000000002,0.0,0.027999999999999997,0.009000000000000001,0.153,2019,tariff_applied,,,,,Tanzania,TZA,TZA,TZ,Tanzania,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Tanzania,TZA,TZA,TZ,Tanzania,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1.2,,1.2,,,2019,tariff_bound,131.0,Tanzania,834,834,Tanzania,TZA,TZA,TZ,Tanzania,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,0.025,0.0,0.065,0.0,0.0,2019,tariff_bcoverage,131.0,Tanzania,834,834,Tanzania,TZA,TZA,TZ,Tanzania,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Thailand,0.07200000000000001,0.076,0.11900000000000001,0.008,0.07400000000000001,2019,tariff_applied,,,,,Thailand,THA,THA,TH,Thailand,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308
Thailand,0.01103333124441868,0.014535189075630253,0.009422955974842766,0.0027692307692307695,0.02494090909090909,2019,tariff_rta,,,,,Thailand,THA,THA,TH,Thailand,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308
Thailand,4587320461.16588,430257532.321813,1932809170.09115,334970150.77307904,1889283607.97984,2019,export,,,,,Thailand,THA,THA,TH,Thailand,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308
Thailand,0.25,0.207,0.308,0.195,0.28600000000000003,2019,tariff_bound,132.0,Thailand,764,764,Thailand,THA,THA,TH,Thailand,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308
Thailand,0.8,0.8440000000000001,0.758,0.8,0.875,2019,tariff_bcoverage,132.0,Thailand,764,764,Thailand,THA,THA,TH,Thailand,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308
The Gambia,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,The Gambia,GMB,GMB,GM,"Gambia, The",Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Banjul,-16.5885,13.4495
The Gambia,0.725,,0.725,,,2019,tariff_bound,50.0,The Gambia,270,270,The Gambia,GMB,GMB,GM,"Gambia, The",Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Banjul,-16.5885,13.4495
The Gambia,0.025,0.0,0.065,0.0,0.0,2019,tariff_bcoverage,50.0,The Gambia,270,270,The Gambia,GMB,GMB,GM,"Gambia, The",Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Banjul,-16.5885,13.4495
Togo,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,Togo,TGO,TGO,TG,Togo,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228
Togo,0.8,,0.8,,,2019,tariff_bound,133.0,Togo,768,768,Togo,TGO,TGO,TG,Togo,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228
Togo,0.025,0.0,0.065,0.0,0.0,2019,tariff_bcoverage,133.0,Togo,768,768,Togo,TGO,TGO,TG,Togo,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228
Tonga,0.047,0.0,0.076,0.027000000000000003,0.094,2019,tariff_applied,,,,,Tonga,TON,TON,TO,Tonga,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.216,-21.136
Tonga,0.159,0.15,0.161,0.16,0.163,2019,tariff_bound,134.0,Tonga,776,776,Tonga,TON,TON,TO,Tonga,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.216,-21.136
Tonga,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,134.0,Tonga,776,776,Tonga,TON,TON,TO,Tonga,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.216,-21.136
Trinidad and Tobago,0.06,0.043,0.043,0.066,0.138,2019,tariff_applied,,,,,Trinidad and Tobago,TTO,TTO,TT,Trinidad and Tobago,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596
Trinidad and Tobago,0.03740740740740741,0.011521739130434782,0.01888888888888889,0.008076923076923077,0.13444444444444445,2019,tariff_rta,,,,,Trinidad and Tobago,TTO,TTO,TT,Trinidad and Tobago,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596
Trinidad and Tobago,0.518,0.5,0.532,0.5,0.55,2019,tariff_bound,135.0,Trinidad and Tobago,780,780,Trinidad and Tobago,TTO,TTO,TT,Trinidad and Tobago,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596
Trinidad and Tobago,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,135.0,Trinidad and Tobago,780,780,Trinidad and Tobago,TTO,TTO,TT,Trinidad and Tobago,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596
Tunisia,0.051,0.08800000000000001,0.054000000000000006,0.0,0.129,2019,tariff_applied,,,,,Tunisia,TUN,TUN,TN,Tunisia,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899
Tunisia,0.003091279688053882,0.0,0.012497488446855536,0.0,0.0,2019,tariff_rta,,,,,Tunisia,TUN,TUN,TN,Tunisia,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899
Tunisia,0.263,0.25,0.28800000000000003,0.22899999999999998,0.37200000000000005,2019,tariff_bound,136.0,Tunisia,788,788,Tunisia,TUN,TUN,TN,Tunisia,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899
Tunisia,0.6409999999999999,0.875,0.43799999999999994,0.782,0.525,2019,tariff_bcoverage,136.0,Tunisia,788,788,Tunisia,TUN,TUN,TN,Tunisia,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899
Turkey,0.02,0.0,0.039,0.01,0.04,2019,tariff_applied,,,,,Turkey,TUR,TUR,TR,Turkey,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153
